cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
735,0,2,10,2.402883645,1120,11,0.943194554,1
661,0,2,10,2.725181753,1294,11,0.888450288,1
631,0,2,10,2.466547469,1137,11,0.943194554,1
685,0,2,10,3.023605926,1263,11,0.943194554,1
799,0,2,10,2.971879069,1248,11,0.888450288,1
849,0,2,10,2.848530411,1284,11,0.888450288,1
571,0,2,10,1.869699122,1143,11,0.888450288,1
781,0,2,10,2.585917138,1253,11,0.888450288,1
815,0,2,10,2.96790008,1370,11,0.888450288,1
721,0,2,10,2.999731992,1341,11,0.943194554,1
855,0,2,10,3.071353794,1315,11,0.888450288,1
856,0,2,10,2.932089179,1185,11,0.943194554,1
754,0,2,10,2.470526458,1099,11,0.888450288,1
737,0,2,10,2.868425356,1356,11,0.943194554,1
562,0,2,10,2.164144307,1175,11,0.888450288,1
492,0,2,10,2.068648571,1150,11,0.943194554,1
680,0,2,10,2.621728039,1309,11,0.888450288,1
807,0,2,10,2.944026146,1326,11,0.943194554,1
690,0,2,10,2.951984124,1360,11,0.888450288,1
683,0,2,10,2.713244786,1231,11,0.888450288,1
626,0,2,10,2.144249362,1162,11,0.888450288,1
588,0,2,10,2.621728039,1171,11,0.888450288,1
655,0,2,10,2.3471778,1182,11,0.888450288,1
581,0,2,10,2.19199723,1077,11,0.943194554,1
740,0,2,10,2.486442414,1263,11,0.943194554,1
641,0,2,10,2.904236257,1305,11,0.888450288,1
705,0,2,10,2.884341312,1319,11,0.888450288,1
865,0,2,10,2.745076697,1210,11,0.943194554,1
766,0,2,10,2.741097709,1269,11,0.943194554,1
792,0,2,10,2.729160742,1203,11,0.888450288,1
617,0,2,10,2.195976219,1225,11,0.943194554,1
637,0,2,10,2.279534987,1238,11,0.943194554,1
727,0,2,10,2.705286808,1214,11,0.888450288,1
757,0,2,10,2.546127249,1208,11,0.888450288,1
710,0,2,10,2.65753894,1262,11,0.943194554,1
728,0,2,10,2.733139731,1150,11,0.943194554,1
637,0,2,10,2.30738791,1192,11,0.943194554,1
770,0,2,10,2.645601973,1163,11,0.888450288,1
599,0,2,10,2.414820612,1149,11,0.888450288,1
703,0,2,10,2.868425356,1201,11,0.888450288,1
594,0,2,10,2.486442414,1140,11,0.943194554,1
757,0,2,10,2.689370852,1284,11,0.943194554,1
600,0,2,10,2.22780813,1156,11,0.888450288,1
714,0,2,10,2.259640042,1170,11,0.888450288,1
610,0,2,10,2.279534987,1099,11,0.888450288,1
769,0,2,10,2.924131201,1243,11,0.943194554,1
676,0,2,10,2.319324877,1152,11,0.888450288,1
702,0,2,10,2.764971642,1229,11,0.943194554,1
639,0,2,10,2.410841623,1154,11,0.943194554,1
731,0,2,10,2.255661053,1148,11,0.888450288,1
735,0,2,10,2.848530411,1266,11,0.888450288,1
639,0,2,10,2.375030723,1194,11,0.888450288,1
832,0,2,10,2.454610502,1138,11,0.888450288,1
753,0,2,10,2.076606549,1075,11,0.888450288,1
741,0,2,10,2.69732883,1317,11,0.888450288,1
746,0,2,10,2.685391863,1247,11,0.943194554,1
714,0,2,10,2.176081274,1192,11,0.888450288,1
696,0,2,10,2.335240833,1343,11,0.943194554,1
755,0,2,10,2.585917138,1159,11,0.888450288,1
849,0,2,10,2.689370852,1177,11,0.943194554,1
463,0,2,10,1.933362946,1118,11,0.888450288,1
614,0,2,10,2.390946678,1138,11,0.943194554,1
823,0,2,10,2.375030723,1176,11,0.888450288,1
686,0,2,10,2.685391863,1102,11,0.943194554,1
658,0,2,10,2.414820612,1198,11,0.888450288,1
761,0,2,10,2.689370852,1194,11,0.888450288,1
665,0,2,10,2.784866587,1257,11,0.943194554,1
660,0,2,10,1.734413497,1075,11,0.943194554,1
612,0,2,10,2.351156789,1159,11,0.888450288,1
698,0,2,10,2.184039252,1166,11,0.943194554,1
919,0,2,10,2.979837047,1281,11,0.888450288,1
789,0,2,10,1.973152836,1050,11,0.888450288,1
672,0,2,10,2.450631513,1201,11,0.888450288,1
720,0,2,10,3.142975595,1328,11,0.943194554,1
644,0,2,10,2.959942102,1191,11,0.943194554,1
882,0,2,10,2.709265797,1308,11,0.943194554,1
724,0,2,10,2.044774637,1176,11,0.888450288,1
853,0,2,10,3.274282231,1276,11,0.943194554,1
810,0,2,10,2.971879069,1311,11,0.943194554,1
897,0,2,10,2.784866587,1314,11,0.888450288,1
802,0,2,10,2.77292962,1256,11,0.943194554,1
699,0,2,10,3.560769438,1310,11,0.943194554,1
734,0,2,10,2.176081274,1083,11,0.943194554,1
789,0,2,10,2.470526458,1153,11,0.888450288,1
806,0,2,10,2.470526458,1242,11,0.943194554,1
700,0,2,10,2.351156789,1121,11,0.888450288,1
549,0,2,10,2.223829141,980,11,0.943194554,1
796,0,2,10,2.951984124,1433,11,0.888450288,1
693,0,2,10,3.003710981,1356,11,0.943194554,1
697,0,2,10,2.948005135,1250,11,0.943194554,1
760,0,2,10,2.550106238,1181,11,0.943194554,1
679,0,2,10,2.382988701,1138,11,0.943194554,1
867,0,2,10,2.896278279,1351,11,0.888450288,1
718,0,2,10,3.131038628,1323,11,0.943194554,1
731,0,2,10,2.57795916,1148,11,0.888450288,1
754,0,2,10,2.77292962,1234,11,0.888450288,1
720,0,2,10,2.526232304,1141,11,0.888450288,1
643,0,2,10,2.864446367,1170,11,0.888450288,1
721,0,2,10,2.566022194,1159,11,0.888450288,1
747,0,2,10,3.027584915,1281,11,0.943194554,1
782,0,2,10,3.091248739,1308,11,0.888450288,1
680,0,2,10,2.57795916,1171,11,0.943194554,1
681,0,2,10,3.023605926,1288,11,0.943194554,1
703,0,2,10,3.226534364,1290,11,0.888450288,1
717,0,2,10,2.251682064,1120,11,0.943194554,1
726,0,2,10,2.96790008,1235,11,0.943194554,1
731,0,2,10,2.339219822,1079,11,0.943194554,1
709,0,2,10,2.450631513,1249,11,0.943194554,1
856,0,2,10,2.868425356,1320,11,0.943194554,1
665,0,2,10,2.180060263,1188,11,0.888450288,1
803,0,2,10,2.832614455,1308,11,0.888450288,1
650,0,2,10,2.625707028,1256,11,0.943194554,1
701,0,2,10,2.291471954,1054,11,0.943194554,1
693,0,2,10,2.136291384,1080,11,0.888450288,1
736,0,2,10,2.562043205,1170,11,0.888450288,1
634,0,2,10,2.669475907,1133,11,0.943194554,1
713,0,2,10,3.250408298,1380,11,0.888450288,1
747,0,2,10,2.776908609,1292,11,0.888450288,1
528,0,2,10,2.442673535,1160,11,0.943194554,1
687,0,2,10,2.032837671,1152,11,0.888450288,1
794,0,2,10,2.784866587,1270,11,0.943194554,1
529,0,2,10,1.72247653,1044,11,0.888450288,1
744,0,2,10,2.955963113,1271,11,0.943194554,1
693,0,2,10,2.434715557,1155,11,0.888450288,1
506,0,2,10,1.937341935,965,11,0.943194554,1
702,0,2,10,2.776908609,1215,11,0.943194554,1
700,0,2,10,2.54214826,1268,11,0.888450288,1
778,0,2,10,2.685391863,1395,11,0.943194554,1
655,0,2,10,2.382988701,1183,11,0.888450288,1
631,0,2,10,2.406862634,1186,11,0.888450288,1
390,0,2,10,1.169397062,1043,11,0.943194554,1
690,0,2,10,2.717223775,1284,11,0.943194554,1
820,0,2,10,3.075332783,1332,11,0.943194554,1
819,0,2,10,2.780887598,1278,11,0.888450288,1
631,0,2,10,2.371051734,1037,11,0.943194554,1
748,0,2,10,2.490421403,1127,11,0.943194554,1
613,0,2,10,2.661517929,1167,11,0.888450288,1
790,0,2,10,3.353862011,1344,11,0.943194554,1
844,0,2,10,2.231787119,1180,11,0.888450288,1
608,0,2,10,1.993047781,934,11,0.943194554,1
509,0,2,10,1.503632137,959,11,0.943194554,1
817,0,2,10,2.653559951,1292,11,0.888450288,1
794,0,2,10,2.689370852,1284,11,0.943194554,1
634,0,2,10,2.530211293,1284,11,0.888450288,1
618,0,2,10,2.936068168,1179,11,0.943194554,1
732,0,2,10,3.075332783,1261,11,0.943194554,1
646,0,2,10,2.319324877,1245,11,0.888450288,1
626,0,2,10,2.275555998,1205,11,0.943194554,1
826,0,2,10,2.546127249,1144,11,0.888450288,1
669,0,2,10,2.677433885,1289,11,0.943194554,1
669,0,2,10,2.526232304,1131,11,0.943194554,1
631,0,2,10,2.69732883,1350,11,0.888450288,1
813,0,2,10,2.932089179,1419,11,0.888450288,1
677,0,2,10,2.54214826,1142,11,0.888450288,1
742,0,2,10,2.506337359,1201,11,0.888450288,1
680,0,2,10,2.518274326,1143,11,0.943194554,1
587,0,2,10,1.99702677,1066,11,0.888450288,1
866,0,2,10,2.800782543,1274,11,0.888450288,1
722,0,2,10,2.685391863,1179,11,0.888450288,1
632,0,2,10,2.637643995,1214,11,0.943194554,1
599,0,2,10,2.188018241,1144,11,0.888450288,1
771,0,2,10,2.768950631,1220,11,0.888450288,1
616,0,2,10,2.482463425,1113,11,0.943194554,1
632,0,2,10,2.530211293,1110,11,0.943194554,1
756,0,2,10,3.00768997,1262,11,0.888450288,1
835,0,2,10,2.669475907,1257,11,0.943194554,1
618,0,2,10,2.092522505,1183,11,0.943194554,1
583,0,2,10,2.733139731,1216,11,0.888450288,1
647,0,2,10,2.550106238,1149,11,0.943194554,1
765,0,2,10,2.11241745,1213,11,0.888450288,1
654,0,2,10,2.11241745,1182,11,0.943194554,1
742,0,2,10,2.713244786,1245,11,0.943194554,1
575,0,2,10,1.989068792,1129,11,0.943194554,1
693,0,2,10,2.538169271,1137,11,0.888450288,1
740,0,2,10,2.235766108,1166,11,0.888450288,1
720,0,2,10,2.963921091,1199,11,0.943194554,1
792,0,2,10,2.426757579,1214,11,0.943194554,1
785,0,2,10,3.00768997,1210,11,0.943194554,1
713,0,2,10,2.490421403,1064,11,0.943194554,1
801,0,2,10,2.689370852,1342,11,0.888450288,1
543,0,2,10,1.730434508,1095,11,0.943194554,1
767,0,2,10,3.186744474,1286,11,0.943194554,1
801,0,2,10,2.54214826,1277,11,0.888450288,1
839,0,2,10,2.402883645,1121,11,0.888450288,1
684,0,2,10,2.50235837,1166,11,0.943194554,1
524,0,2,10,1.873678111,958,11,0.943194554,1
756,0,2,10,2.566022194,1100,11,0.943194554,1
638,0,2,10,2.940047157,1228,11,0.943194554,1
693,0,2,10,3.055437838,1238,11,0.943194554,1
767,0,2,10,2.81271951,1312,11,0.943194554,1
719,0,2,10,2.649580962,1236,11,0.943194554,1
538,0,2,10,2.390946678,1146,11,0.943194554,1
723,0,2,10,2.725181753,1233,11,0.888450288,1
685,0,2,10,2.546127249,1182,11,0.943194554,1
918,0,2,10,3.24245032,1330,11,0.943194554,1
823,0,2,10,2.888320301,1345,11,0.943194554,1
766,0,2,10,2.669475907,1137,11,0.943194554,1
588,0,2,10,2.410841623,1277,11,0.888450288,1
665,0,2,10,2.458589491,1183,11,0.943194554,1
692,0,2,10,2.705286808,1253,11,0.943194554,1
629,0,2,10,2.780887598,1239,11,0.888450288,1
591,0,2,10,2.104459472,1094,11,0.888450288,1
691,0,2,10,2.438694546,1118,11,0.943194554,1
757,0,2,10,2.57795916,1230,11,0.888450288,1
707,0,2,10,2.438694546,1167,11,0.943194554,1
731,0,2,10,2.570001182,1362,11,0.888450288,1
688,0,2,10,2.390946678,1120,11,0.888450288,1
612,0,2,10,2.474505447,1054,11,0.888450288,1
744,0,2,10,2.526232304,1310,11,0.888450288,1
734,0,2,10,2.355135778,1184,11,0.888450288,1
742,0,2,10,2.327282855,1110,11,0.943194554,1
669,0,2,10,1.893573056,1136,11,0.943194554,1
799,0,2,10,3.103185705,1293,11,0.943194554,1
697,0,2,10,2.219850152,1127,11,0.888450288,1
637,0,2,10,2.434715557,1187,11,0.943194554,1
506,1,2,10,2.649580962,1090,6,0.888450288,0
445,1,2,10,2.03681666,1005,11,0.943194554,0
539,6,2,10,2.343198811,1238,6,0.943194554,0
398,1,2,10,2.263619031,1127,11,0.888450288,0
612,6,2,10,2.474505447,1264,11,0.888450288,0
570,6,2,10,2.506337359,1153,6,0.888450288,0
580,6,2,10,2.780887598,1271,11,0.888450288,0
639,1,2,10,3.536895504,1279,6,0.888450288,0
586,6,2,10,2.832614455,1307,6,0.943194554,0
593,1,2,10,2.725181753,1228,6,0.943194554,0
458,1,2,10,1.99702677,1049,6,0.888450288,0
579,1,2,10,2.788845576,1265,11,0.943194554,0
598,1,2,10,2.89229929,1404,6,0.943194554,0
649,1,2,10,2.745076697,1249,11,0.943194554,0
497,1,2,10,2.004984748,1074,6,0.943194554,0
574,6,2,10,2.474505447,1196,11,0.888450288,0
535,6,2,10,2.379009712,1235,11,0.943194554,0
519,1,2,10,2.589896127,1173,6,0.943194554,0
570,6,2,10,2.864446367,1279,11,0.943194554,0
548,1,2,10,2.669475907,1275,11,0.888450288,0
593,6,2,10,2.060690593,1120,6,0.943194554,0
626,6,2,10,2.681412874,1208,11,0.888450288,0
619,1,2,10,2.478484436,1248,11,0.943194554,0
705,6,2,10,2.912194235,1276,6,0.888450288,0
485,1,2,10,1.603106861,1082,6,0.888450288,0
576,6,2,10,2.824656477,1320,11,0.943194554,0
592,1,2,10,2.741097709,1176,6,0.943194554,0
595,1,2,10,2.474505447,1270,11,0.943194554,0
529,6,2,10,2.295450943,1142,6,0.888450288,0
595,1,2,10,2.776908609,1271,6,0.888450288,0
521,1,2,10,2.924131201,1246,6,0.888450288,0
544,6,2,10,2.231787119,1179,6,0.888450288,0
467,6,2,10,2.534190282,1231,11,0.943194554,0
499,6,2,10,2.669475907,1166,6,0.943194554,0
364,1,2,10,2.518274326,1148,11,0.943194554,0
537,1,2,10,1.770224398,978,6,0.888450288,0
578,1,2,10,2.498379381,1230,11,0.943194554,0
478,6,2,10,1.941320924,1089,6,0.888450288,0
693,1,2,10,3.154912562,1258,6,0.943194554,0
631,6,2,10,2.665496918,1266,6,0.943194554,0
635,1,2,10,2.721202764,1163,6,0.943194554,0
486,1,2,10,1.897552045,1055,11,0.888450288,0
449,6,2,10,2.215871163,1168,11,0.888450288,0
614,1,2,10,3.174807507,1287,6,0.888450288,0
548,6,2,10,3.111143683,1319,6,0.888450288,0
556,1,2,10,2.832614455,1286,11,0.888450288,0
537,6,2,10,2.199955208,1100,6,0.888450288,0
649,6,2,10,2.550106238,1245,6,0.943194554,0
456,6,2,10,1.754308442,1043,6,0.943194554,0
676,6,2,10,2.601833094,1208,11,0.888450288,0
609,1,2,10,1.949278902,1054,11,0.888450288,0
573,6,2,10,2.721202764,1224,11,0.888450288,0
544,1,2,10,2.760992653,1264,6,0.888450288,0
642,1,2,10,2.669475907,1210,6,0.943194554,0
465,1,2,10,2.434715557,1202,6,0.888450288,0
589,6,2,10,2.848530411,1292,11,0.943194554,0
557,1,2,10,2.54214826,1188,6,0.888450288,0
623,1,2,10,2.701307819,1148,6,0.888450288,0
664,6,2,10,2.753034675,1212,11,0.888450288,0
493,6,2,10,2.605812083,1192,6,0.888450288,0
533,1,2,10,2.81271951,1169,6,0.888450288,0
442,1,2,10,2.311366899,1127,11,0.943194554,0
616,6,2,10,2.69732883,1228,11,0.888450288,0
617,6,2,10,2.844551422,1360,6,0.943194554,0
607,6,2,10,2.570001182,1215,11,0.888450288,0
515,6,2,10,2.653559951,1260,11,0.888450288,0
510,6,2,10,2.609791072,1234,11,0.943194554,0
585,6,2,10,2.379009712,1095,11,0.888450288,0
533,1,2,10,2.184039252,1110,11,0.943194554,0
670,6,2,10,2.653559951,1329,6,0.943194554,0
595,1,2,10,2.562043205,1267,11,0.943194554,0
487,6,2,10,2.402883645,1125,11,0.888450288,0
590,6,2,10,2.570001182,1159,11,0.888450288,0
589,6,2,10,2.625707028,1325,11,0.888450288,0
532,1,2,10,2.275555998,1246,6,0.888450288,0
554,1,2,10,2.104459472,1133,6,0.888450288,0
565,6,2,10,2.645601973,1359,11,0.943194554,0
545,1,2,10,2.382988701,1178,11,0.888450288,0
394,1,2,10,2.239745097,1170,6,0.888450288,0
493,6,2,10,2.315345888,1046,11,0.943194554,0
590,6,2,10,3.194702452,1341,6,0.943194554,0
596,6,2,10,2.820677488,1189,6,0.943194554,0
601,1,2,10,2.709265797,1227,6,0.943194554,0
631,1,2,10,2.490421403,1115,6,0.888450288,0
638,6,2,10,3.015647948,1303,6,0.943194554,0
438,1,2,10,2.279534987,1091,6,0.888450288,0
530,6,2,10,2.211892175,1081,11,0.943194554,0
497,6,2,10,2.498379381,1174,11,0.888450288,0
489,1,2,10,1.865720133,1075,6,0.943194554,0
654,1,2,10,2.3471778,1142,6,0.888450288,0
724,6,2,10,3.524958537,1422,11,0.888450288,0
548,6,2,10,2.271577009,1185,6,0.943194554,0
601,1,2,10,2.470526458,1235,11,0.888450288,0
519,6,2,10,2.54214826,1208,11,0.888450288,0
522,1,2,10,3.067374805,1276,11,0.888450288,0
612,6,2,10,2.255661053,1175,11,0.888450288,0
548,1,2,10,2.410841623,1295,6,0.943194554,0
557,1,2,10,2.116396439,1183,11,0.943194554,0
676,1,2,10,2.824656477,1291,11,0.888450288,0
537,1,2,10,2.076606549,1202,11,0.943194554,0
541,1,2,10,2.008963737,1095,6,0.943194554,0
629,1,2,10,2.924131201,1223,11,0.888450288,0
584,1,2,10,2.601833094,1202,6,0.943194554,0
539,6,2,10,2.160165318,1054,11,0.888450288,0
492,1,2,10,2.649580962,1141,11,0.943194554,0
552,6,2,10,1.949278902,1117,6,0.888450288,0
590,1,2,10,2.522253315,1265,6,0.943194554,0
549,1,2,10,2.15220734,1130,6,0.888450288,0
516,6,2,10,2.621728039,1200,6,0.943194554,0
600,6,2,10,2.418799601,1186,6,0.888450288,0
516,1,2,10,2.546127249,1136,6,0.888450288,0
693,6,2,10,3.075332783,1246,6,0.888450288,0
616,6,2,10,2.96790008,1166,6,0.888450288,0
596,1,2,10,2.61774905,1233,6,0.943194554,0
534,1,2,10,2.38696769,1283,11,0.888450288,0
694,6,2,10,2.581938149,1301,11,0.943194554,0
458,1,2,10,2.335240833,1133,6,0.888450288,0
599,1,2,10,2.414820612,1154,11,0.888450288,0
557,6,2,10,2.570001182,1200,11,0.943194554,0
602,6,2,10,2.494400392,1193,11,0.888450288,0
588,1,2,10,2.168123296,1228,11,0.888450288,0
626,6,2,10,3.16287054,1349,6,0.888450288,0
398,6,2,10,2.538169271,1175,11,0.943194554,0
463,6,2,10,2.11241745,1147,11,0.888450288,0
514,1,2,10,2.526232304,1150,6,0.888450288,0
547,1,2,10,2.291471954,1151,6,0.943194554,0
541,1,2,10,2.665496918,1144,6,0.943194554,0
539,1,2,10,2.251682064,1257,11,0.943194554,0
512,6,2,10,2.609791072,1197,6,0.943194554,0
576,1,2,10,2.661517929,1307,6,0.888450288,0
499,6,2,10,2.741097709,1250,6,0.888450288,0
555,1,2,10,2.120375428,1190,11,0.888450288,0
614,6,2,10,2.77292962,1304,6,0.888450288,0
561,6,2,10,2.478484436,1250,11,0.943194554,0
573,6,2,10,2.092522505,1137,11,0.943194554,0
469,1,2,10,2.239745097,1100,11,0.888450288,0
580,6,2,10,3.039521882,1226,11,0.888450288,0
666,6,2,10,3.115122672,1345,11,0.943194554,0
518,1,2,10,2.613770061,1225,6,0.888450288,0
632,6,2,10,2.848530411,1248,11,0.943194554,0
481,6,2,10,1.845825189,1103,11,0.943194554,0
578,6,2,10,2.498379381,1242,11,0.943194554,0
611,1,2,10,2.414820612,1117,11,0.888450288,0
668,6,2,10,2.920152213,1302,6,0.888450288,0
489,6,2,10,2.076606549,1189,6,0.943194554,0
565,6,2,10,2.975858058,1138,6,0.943194554,0
567,6,2,10,2.323303866,1141,6,0.888450288,0
640,6,2,10,2.581938149,1172,6,0.943194554,0
512,1,2,10,2.231787119,1108,11,0.943194554,0
492,1,2,10,2.768950631,1158,11,0.943194554,0
560,6,2,10,2.482463425,1150,11,0.943194554,0
499,1,2,10,2.160165318,1159,11,0.888450288,0
532,6,2,10,2.526232304,1301,11,0.888450288,0
565,1,2,10,2.048753626,1085,11,0.943194554,0
731,6,2,10,2.828635466,1298,6,0.888450288,0
567,1,2,10,2.375030723,1165,6,0.888450288,0
595,1,2,10,2.426757579,1169,6,0.943194554,0
586,6,2,10,2.231787119,1088,11,0.943194554,0
434,6,2,10,2.709265797,1212,11,0.888450288,0
456,6,2,10,2.478484436,1211,11,0.943194554,0
568,6,2,10,2.816698499,1249,6,0.888450288,0
600,1,2,10,2.522253315,1104,6,0.943194554,0
549,6,2,10,2.434715557,1210,6,0.943194554,0
485,6,2,10,2.26759802,1152,6,0.888450288,0
421,6,2,10,2.012942726,1053,6,0.888450288,0
650,6,2,10,2.653559951,1211,11,0.888450288,0
544,1,2,10,2.012942726,1141,6,0.888450288,0
548,1,2,10,2.494400392,1164,6,0.888450288,0
702,6,2,10,2.677433885,1288,11,0.888450288,0
467,1,2,10,2.028858682,993,6,0.888450288,0
596,1,2,10,2.73711872,1244,11,0.888450288,0
551,6,2,10,2.11241745,1153,11,0.943194554,0
417,6,2,10,1.953257891,1001,11,0.943194554,0
591,6,2,10,2.665496918,1220,6,0.943194554,0
487,6,2,10,2.295450943,1216,11,0.943194554,0
502,1,2,10,2.721202764,1205,11,0.888450288,0
616,6,2,10,2.685391863,1201,11,0.943194554,0
566,1,2,10,3.230513353,1320,11,0.943194554,0
606,6,2,10,2.61774905,1193,6,0.943194554,0
534,6,2,10,2.15220734,1019,11,0.943194554,0
687,1,2,10,3.099206716,1381,11,0.943194554,0
525,1,2,10,2.665496918,1261,6,0.943194554,0
605,1,2,10,2.669475907,1276,6,0.943194554,0
599,6,2,10,2.876383334,1202,11,0.888450288,0
486,1,2,10,2.482463425,1189,11,0.888450288,0
499,1,2,10,2.665496918,1204,6,0.943194554,0
660,1,2,10,2.665496918,1196,6,0.943194554,0
580,6,2,10,2.506337359,1125,11,0.943194554,0
576,6,2,10,2.458589491,1233,11,0.943194554,0
479,1,2,10,2.303408921,1144,6,0.943194554,0
533,6,2,10,2.331261844,1258,11,0.888450288,0
623,1,2,10,2.840572433,1246,6,0.888450288,0
667,6,2,10,2.581938149,1162,6,0.888450288,0
466,6,2,10,2.442673535,986,6,0.888450288,0
638,1,2,10,2.721202764,1279,6,0.888450288,0
383,1,2,10,1.8776571,1066,6,0.943194554,0
562,6,2,10,2.629686017,1215,6,0.888450288,0
540,6,2,10,2.406862634,1103,6,0.943194554,0
612,1,2,10,2.621728039,1217,6,0.943194554,0
572,1,2,10,3.067374805,1189,6,0.888450288,0
598,6,2,10,2.701307819,1286,11,0.888450288,0
555,1,2,10,2.231787119,1148,6,0.888450288,0
497,6,2,10,2.335240833,1109,11,0.943194554,0
507,1,2,10,2.363093756,1038,6,0.943194554,0
506,1,2,10,2.570001182,1185,6,0.888450288,0
613,6,2,10,2.494400392,1215,6,0.888450288,0
526,1,2,10,2.562043205,1217,6,0.888450288,0
549,6,2,10,2.593875116,1196,11,0.888450288,0
585,6,2,10,2.359114767,1178,6,0.943194554,0
575,6,2,10,2.955963113,1305,11,0.943194554,0
597,1,2,10,2.394925667,1201,11,0.943194554,0
557,1,2,10,2.371051734,1177,11,0.888450288,0
598,1,2,10,2.371051734,1209,6,0.943194554,0
612,1,2,10,1.969173847,1131,11,0.943194554,0
643,1,2,10,2.410841623,1303,11,0.888450288,0
591,1,2,10,2.339219822,1170,11,0.888450288,0
629,6,2,10,3.055437838,1238,6,0.888450288,0
606,6,2,10,2.506337359,1151,11,0.943194554,0
517,6,2,10,2.024879693,1119,11,0.888450288,0
495,6,2,10,2.271577009,1078,6,0.943194554,0
567,6,2,10,2.916173224,1256,11,0.943194554,0
572,6,2,10,2.458589491,1242,11,0.943194554,0
555,6,2,10,2.315345888,998,6,0.888450288,0
638,1,2,10,2.987795025,1348,6,0.943194554,0
512,1,2,10,3.091248739,1338,11,0.943194554,0
522,1,2,10,2.585917138,1186,11,0.943194554,0
555,6,2,10,2.709265797,1157,11,0.888450288,0
426,6,2,10,1.583211916,1069,11,0.888450288,0
586,1,2,10,2.824656477,1216,6,0.888450288,0
524,1,2,10,2.637643995,1296,11,0.943194554,0
521,1,2,10,2.363093756,1261,6,0.888450288,0
505,1,2,10,2.144249362,1127,11,0.943194554,0
576,1,2,10,2.064669582,1192,6,0.888450288,0
567,6,2,10,2.800782543,1176,6,0.888450288,0
579,6,2,10,2.251682064,1076,11,0.888450288,0
636,6,2,10,2.900257268,1226,11,0.943194554,0
659,6,2,10,3.011668959,1361,6,0.888450288,0
583,1,2,10,2.745076697,1225,11,0.888450288,0
584,6,2,10,2.589896127,1321,6,0.888450288,0
577,6,2,10,1.869699122,1133,11,0.888450288,0
549,6,2,10,2.73711872,1235,11,0.943194554,0
502,6,2,10,2.46256848,1179,11,0.943194554,0
544,6,2,10,2.518274326,1153,6,0.943194554,0
560,6,2,10,3.16287054,1376,11,0.943194554,0
479,6,2,10,2.61774905,1113,6,0.888450288,0
580,1,2,10,2.426757579,1201,6,0.943194554,0
494,6,2,10,2.160165318,1079,6,0.943194554,0
525,1,2,10,2.550106238,1243,11,0.888450288,0
401,6,2,10,1.993047781,1081,6,0.943194554,0
479,6,2,10,1.766245409,967,6,0.888450288,0
594,6,2,10,2.30738791,1098,6,0.943194554,0
520,6,2,10,2.144249362,1150,6,0.888450288,0
508,1,2,10,2.410841623,1182,6,0.943194554,0
